"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_20","exp_avant_20","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_20","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_20","NB_CLUB_AVANT_20","TOP_50_AVANT_20","TOP_50_150_AVANT_20","top_restant_AVANT_20","France U16","France U17","France U18","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","Y"
2718,"Milieu",7,"France","aucun","aucun",2,0,11.48,14.82,16.49,14.82,16.49,16.49,16.49,14.82,14.82,11.48,0.00029,7.71,3,"1","0","1",1,1,1,1,10,454,6,2,18,1128,13,2,12,867,10,1
2728,"Attaquant",9,"France","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0.00079,8.51,5,"1","1","0",1,0,0,NA,1,41,1,NA,NA,NA,NA,NA,NA,NA,NA,0
2737,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM PLOUFRAGAN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.3,2,"0","1","1",1,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0
2741,"Milieu",3,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43.94,1,"0","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2747,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.27,3,"1","0","1",1,0,0,NA,7,358,4,NA,NA,NA,NA,NA,NA,NA,NA,0
2748,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,20.55,1,"1","0","0",1,0,0,NA,1,46,1,NA,NA,NA,NA,NA,NA,NA,NA,0
2769,"Milieu",4,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,17.61,16.33,15.21,16.33,16.33,16.33,14.48,15.81,15.81,18.34,0.00011,8.12,1,"0","0","1",1,0,0,NA,5,173,2,NA,NA,NA,NA,NA,NA,NA,NA,0
2775,"Defenseur",3,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,16.42,17.74,16.42,14.91,14.91,15.72,14.1,14.1,NA,3e-05,10.56,2,"1","0","1",1,0,0,NA,2,134,1,NA,NA,NA,NA,NA,NA,NA,NA,0
2780,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,15.75,15.19,15.41,15.19,15.39,15.39,14.63,14.76,14.76,14.83,0.00017,9.92,1,"0","1","0",1,1,1,NA,3,115,1,1,6,216,3,NA,3,111,2,1
2783,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","PEM - PEM DIJON",0,0,16.67,16.5,16.81,16.5,15.69,15.69,16.81,16.5,16.5,16.09,0,10.78,2,"0","0","1",1,1,0,NA,4,360,4,NA,1,90,1,NA,NA,NA,NA,0
2795,"Defenseur",10,"France","aucun","PEM - PEM CASTELMAUROU",0,0,13.94,13,12.31,13,13.47,13.47,11.9,12.9,12.9,14.1,3e-05,11.53,4,"0","1","1",1,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0
2815,"Attaquant",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2818,"Milieu",8,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,16.8,16.15,16.28,16.15,17.3,17.3,15.39,15.24,15.24,16.3,0.00025,13.74,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,87,1,0
2819,"Attaquant",5,"Congo","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00213,10.59,2,"0","1","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2827,"Defenseur",10,"France","CFM - LOSC LILLE ASSOCIATION","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25.9,2,"1","0","0",1,0,0,NA,7,439,6,NA,NA,NA,NA,NA,NA,NA,NA,0
2863,"Milieu",10,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,7.67,2,"0","1","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2890,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00016,23.34,1,"0","0","1",1,0,0,NA,8,444,4,NA,NA,NA,NA,NA,NA,NA,NA,0
2896,"Attaquant",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,11.81,14.26,15.08,14.26,16.06,16.06,15.08,14.26,14.26,11.81,8e-05,9.15,5,"0","1","1",1,0,0,NA,2,110,1,NA,NA,NA,NA,NA,NA,NA,NA,0
2907,"Milieu",11,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,1,15.43,15.43,NA,15.43,15.43,15.43,NA,15.43,15.43,15.43,0.00011,9.03,2,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2912,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,12.9,12.41,11.54,12.41,12.98,12.98,11.91,12.75,12.75,13.85,6e-05,11.96,1,"0","1","0",0,1,0,NA,NA,NA,NA,NA,4,182,2,NA,NA,NA,NA,1
2918,"Milieu",4,"Espagne","aucun","aucun",0,0,NA,12.77,12.77,12.77,12.77,12.77,12.77,12.78,12.77,NA,0.00098,7.28,1,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,4,174,2,0
2922,"Defenseur",6,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM AIX EN PROVENCE",0,0,11.69,11.4,11.11,11.4,11.42,11.42,11.11,11.19,11.19,11.69,0,13.87,3,"0","1","0",0,1,0,NA,NA,NA,NA,NA,1,90,1,NA,NA,NA,NA,0
2924,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM REIMS",0,1,NA,14.33,14.33,14.33,14.33,14.33,14.33,14.33,14.33,NA,0.00025,9.72,3,"1","0","1",1,0,0,2,5,279,3,NA,NA,NA,NA,NA,NA,NA,NA,0
2927,"Defenseur",6,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,13.29,11.87,13.29,11.87,11.87,11.87,NA,11.87,11.87,11.87,1e-04,10.68,1,"0","1","0",0,1,1,NA,NA,NA,NA,NA,8,437,5,NA,7,424,4,0
2938,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,11.64,2,"0","1","1",1,0,0,NA,3,116,2,NA,NA,NA,NA,NA,NA,NA,NA,0
2939,"Milieu",3,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2940,"Attaquant",9,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,11.4,11.4,NA,11.4,11.4,11.4,NA,11.4,11.4,11.4,0.00045,8.17,3,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2941,"Defenseur",2,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,1,17.26,17,16.8,17,17.39,17.39,16.8,17,17,17.26,3e-05,8.89,3,"0","1","1",1,0,1,NA,8,534,6,NA,NA,NA,NA,NA,6,284,3,1
2944,"Milieu",9,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,14.96,15.89,16.93,15.89,16.08,16.08,16.93,15.89,15.89,15.09,8e-05,9.26,2,"0","0","0",1,0,0,NA,3,176,2,NA,NA,NA,NA,NA,NA,NA,NA,0
2950,"Milieu",7,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0.00046,22.56,1,"0","0","0",1,0,0,NA,4,218,2,NA,NA,NA,NA,NA,NA,NA,NA,0
2959,"Milieu",6,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2993,"Defenseur",5,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,13,1,"1","0","0",1,0,0,1,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3019,"Attaquant",5,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00018,9.64,2,"1","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,161,2,0
3023,"Defenseur",1,"France","aucun","PEM - PEM PLOUFRAGAN",1,0,NA,9.62,9.62,9.62,12.25,12.25,9.62,9.62,9.62,NA,5e-05,12.05,3,"1","0","0",1,0,0,NA,3,194,2,NA,NA,NA,NA,NA,NA,NA,NA,0
3034,"Milieu",5,"Congo","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3035,"Defenseur",1,"Bénin","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,1,NA,2,112,1,NA,1,90,1,NA,1,90,1,0
3071,"Defenseur",12,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,10.64,2,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27,NA,0
3086,"Attaquant",3,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198,26.72,2,"0","0","0",1,1,0,2,6,289,4,NA,2,40,NA,NA,NA,NA,NA,0
3087,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3088,"Attaquant",1,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,1,10.73,11.65,12.56,11.65,10.73,10.73,12.56,11.65,11.65,10.73,0.00068,16.88,2,"0","1","0",0,1,1,NA,NA,NA,NA,NA,3,114,1,1,3,141,2,0
3098,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,13.98,3,"1","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3102,"Milieu",2,"Comores","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,14.61,11.84,9.48,11.84,11.84,11.84,9.48,11.84,11.84,13.41,2e-05,10.76,2,"0","1","0",1,1,1,NA,3,199,2,NA,4,150,1,NA,2,101,1,0
3104,"Milieu",2,"Burkina Faso","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3112,"Milieu",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00037,12.17,3,"0","1","1",0,1,0,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,NA,0
3115,"Defenseur",7,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,12.84,13.54,14.42,13.54,14.86,14.86,14.42,13.54,13.54,12.84,9e-05,11.52,2,"0","0","1",0,1,0,NA,NA,NA,NA,NA,1,46,1,NA,NA,NA,NA,0
3120,"Gardien de But",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,14.89,13.69,14.89,14.89,14.89,13.69,14.89,14.89,NA,0,8.1,4,"1","0","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90,1,1
3136,"Milieu",5,"Maroc","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00042,19.3,1,"0","1","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3139,"Defenseur",2,"Togo","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,22.34,2,"0","1","1",1,1,1,1,8,537,7,NA,3,270,3,NA,5,404,4,0
3152,"Attaquant",3,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3156,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",2,0,NA,14.3,14.3,14.3,NA,NA,14.3,14.3,14.3,NA,0.00053,12.57,3,"1","0","0",1,1,1,5,16,981,11,NA,13,690,7,NA,6,290,4,0
3160,"Defenseur",2,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00057,39.91,2,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3164,"Milieu",6,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,15.14,13.83,13.03,13.83,13.83,13.83,13.03,13.83,13.83,14.91,3e-05,10.57,3,"1","1","1",1,0,0,NA,5,301,3,NA,NA,NA,NA,NA,NA,NA,NA,0
3167,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CASTELMAUROU",0,0,16.67,15.42,14.48,15.42,15.68,15.68,14.48,15.42,15.42,16.67,2e-05,11.66,3,"0","0","1",0,1,0,NA,NA,NA,NA,NA,1,44,NA,NA,NA,NA,NA,0
3171,"Defenseur",4,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,10.49,2,"0","1","0",1,0,0,NA,2,111,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3175,"Milieu",4,"Iraq","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-04,32.32,2,"1","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,NA,0
3176,"Defenseur",3,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,12.2,2,"0","1","0",0,1,1,NA,NA,NA,NA,NA,6,540,6,NA,8,449,4,1
3178,"Defenseur",8,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","PEM - PEM AIX EN PROVENCE",0,0,15.23,13.64,12.32,13.64,14.37,14.37,12.32,13.43,13.43,15.23,3e-05,9.46,2,"1","0","0",1,0,0,NA,3,125,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3213,"Defenseur",1,"Sénégal","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3226,"Defenseur",6,"France","aucun","aucun",2,1,9.46,13.86,14.96,13.86,14.96,14.96,14.96,13.86,13.86,9.46,0.00014,9.4,3,"1","1","0",1,1,1,4,11,841,8,NA,18,1594,18,1,12,909,10,1
3236,"Attaquant",5,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00148,20.35,2,"0","1","0",1,1,1,4,8,437,4,2,17,885,10,3,5,204,2,1
3257,"Defenseur",1,"Comores","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.41,4,"1","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,270,3,0
3279,"Milieu",6,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM CLAIREFONTAINE",0,1,NA,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,NA,9e-05,8.75,3,"0","1","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,217,2,0
3280,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","PEM - PEM GUADELOUPE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00049,17.3,2,"0","0","1",1,0,0,NA,8,359,4,NA,NA,NA,NA,NA,NA,NA,NA,0
3281,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",1,0,NA,16.7,16.7,16.7,NA,NA,16.7,16.7,16.7,NA,7e-05,14.07,2,"0","0","1",1,1,1,NA,12,790,9,NA,16,1359,15,NA,10,801,9,0
3296,"Defenseur",8,"France","CFM - CENTRE DE FORMATION NIMES OLYMPIQUE","aucun",0,0,NA,16.82,16.82,16.82,NA,NA,16.82,16.82,16.82,NA,0.00011,12.87,3,"0","1","1",1,0,0,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3311,"Defenseur",6,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3331,"Milieu",4,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","PEM - PEM DIJON",1,0,14.73,14.68,12.91,14.68,15.61,15.61,14.58,16.1,16.1,17.62,0.00023,9.5,2,"0","0","1",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,411,5,0
3335,"Milieu",11,"France","aucun","aucun",0,0,14.39,14.31,14.27,14.31,14.31,14.31,14.27,14.31,14.31,14.39,0.00032,9.48,3,"0","0","1",1,0,0,NA,2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3342,"Defenseur",2,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","PEM - PEM DIJON",0,0,19.32,19.32,NA,19.32,17.41,17.41,NA,19.32,19.32,19.32,3e-05,10.89,5,"0","0","1",0,1,0,NA,NA,NA,NA,NA,8,443,5,NA,NA,NA,NA,0
3349,"Attaquant",6,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3350,"Defenseur",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,18.29,18.29,18.29,18.65,18.65,18.29,18.29,18.29,NA,0,20.54,2,"0","1","0",1,0,0,NA,5,210,2,NA,NA,NA,NA,NA,NA,NA,NA,0
3352,"Attaquant",1,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00082,10.12,3,"1","0","1",1,0,1,1,3,116,1,NA,NA,NA,NA,1,12,363,5,1
3358,"Defenseur",1,"Mauritanie","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.32,1,"0","0","0",0,1,1,NA,NA,NA,NA,NA,7,374,4,NA,7,245,3,0
3364,"Milieu",12,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,8.28,4,"1","1","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3385,"Attaquant",2,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,18.45,18.1,17.94,18.1,17.46,17.46,17.81,18.03,18.03,18.62,0.00053,9.72,2,"0","0","0",0,1,0,NA,NA,NA,NA,NA,2,40,NA,NA,NA,NA,NA,0
3406,"Defenseur",7,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00069,15.63,1,"0","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,0
3415,"Defenseur",1,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",3,1,NA,NA,NA,NA,11.67,11.67,10,NA,NA,NA,9e-05,9.97,2,"0","0","1",1,1,1,NA,1,90,1,NA,1,44,NA,NA,7,413,4,0
3423,"Milieu",6,"France","CFM - CENTRE DE FORMATION CLERMONT FOOT 63","aucun",0,0,NA,8.34,10.21,8.34,NA,NA,10.21,8.34,8.34,NA,0.00013,9.9,4,"0","0","1",1,0,0,NA,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3427,"Defenseur",11,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,1,10.19,10.19,18.53,10.19,18.9,18.9,18.53,10.19,10.19,10.19,9e-05,9.97,5,"1","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,85,1,0
3442,"Defenseur",9,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3445,"Milieu",5,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",1,1,NA,17.65,17.65,17.65,NA,NA,17.65,17.65,17.65,NA,8e-05,11.8,3,"0","0","1",1,1,0,NA,10,709,8,NA,12,938,10,NA,NA,NA,NA,0
3446,"Defenseur",12,"France","aucun","aucun",0,1,18.13,14.32,11.47,14.32,14.41,14.41,11.47,14.32,14.32,18.13,4e-05,6.58,6,"0","0","1",1,0,0,NA,2,91,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3447,"Defenseur",4,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","PEM - PEM PLOUFRAGAN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,21.96,2,"1","0","1",1,0,0,NA,8,409,5,NA,NA,NA,NA,NA,NA,NA,NA,0
3451,"Defenseur",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3455,"Defenseur",1,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,11.35,5,"0","1","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3458,"Attaquant",2,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,NA,15,15,15,15,15,15,15.04,15.04,NA,0.00036,8.7,5,"1","0","1",1,0,0,NA,2,66,1,NA,NA,NA,NA,NA,NA,NA,NA,0
3465,"Attaquant",10,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00031,12.85,3,"0","0","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3466,"Defenseur",2,"France","aucun","aucun",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.39,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3470,"Attaquant",6,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00099,10.95,3,"1","1","1",0,1,0,NA,NA,NA,NA,NA,7,349,4,NA,NA,NA,NA,0
3474,"Attaquant",12,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,10.56,13.02,13.72,13.02,13.18,13.18,13.72,13.02,13.02,10.56,0,21.78,1,"1","0","0",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
3489,"Attaquant",8,"France","CFM - ACADEMY AS MONACO FC","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00309,11.33,3,"1","1","0",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,237,3,1
3494,"Attaquant",7,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00031,8.11,4,"0","1","1",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
