"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_19","exp_avant_19","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","France U16","France U17","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","Y"
1951,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,12.18,12.18,14.25,12.18,12.18,12.18,14.25,12.18,12.18,12.18,3e-05,11.22,3,"1","0","0",0,1,NA,NA,NA,NA,NA,2,109,1,0
1954,"Milieu",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1956,"Defenseur",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,11.42,2,"1","0","0",0,1,NA,NA,NA,NA,NA,1,75,1,0
1982,"Milieu",4,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00048,41.6,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1991,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",0,0,NA,14.23,14.33,14.23,14.89,14.89,14.33,14.23,14.23,13.91,6e-05,12.74,2,"0","0","0",1,0,NA,3,146,2,NA,NA,NA,NA,0
1996,"Attaquant",6,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00081,13.65,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2001,"Milieu",7,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,1,NA,13.42,13.42,13.42,13.42,13.42,13.42,13.42,13.42,NA,0.00012,7.76,2,"0","1","1",1,1,NA,7,329,5,NA,7,342,5,1
2027,"Defenseur",6,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,11.68,3,"1","1","0",1,1,NA,8,575,7,NA,1,90,1,0
2039,"Attaquant",3,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,9.77,9.77,9.77,NA,NA,NA,9.77,9.77,9.77,0.00064,13.3,1,"0","1","0",1,0,4,8,366,4,NA,NA,NA,NA,0
2059,"Milieu",12,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00091,10.54,3,"1","0","1",0,1,NA,NA,NA,NA,1,7,268,2,0
2060,"Attaquant",2,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,10.23,13.61,15.47,13.61,17.16,17.16,17.8,12.65,12.65,13.61,0.00102,12.46,1,"0","0","1",0,1,NA,NA,NA,NA,4,9,358,4,0
2065,"Milieu",6,"Algérie","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00099,19.76,2,"1","0","0",0,1,NA,NA,NA,NA,NA,1,19,NA,0
2069,"Defenseur",4,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,14.62,14.62,15.6,14.62,16.34,16.34,16.26,NA,NA,NA,6e-05,14.19,2,"1","0","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
2071,"Defenseur",12,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",1,0,20,20,20,20,20,20,NA,NA,NA,NA,7e-05,20.07,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2079,"Defenseur",7,"Mauritanie","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,NA,6,522,6,NA,NA,NA,NA,0
2090,"Defenseur",9,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2098,"Gardien de But",2,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.55,3,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2099,"Defenseur",8,"Sénégal","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01075,93,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2118,"Attaquant",10,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00093,23.92,2,"0","0","1",1,0,3,11,582,7,NA,NA,NA,NA,0
2120,"Gardien de But",8,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37.87,1,"0","0","1",0,1,NA,NA,NA,NA,NA,1,49,NA,1
2160,"Attaquant",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM CLAIREFONTAINE",0,0,11.88,10.01,6.3,10.01,8.69,8.69,6.3,10.01,10.01,12.97,0.00077,7.19,3,"1","0","1",1,1,2,6,240,3,NA,1,44,NA,1
2186,"Attaquant",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088,15.75,2,"1","0","0",1,0,3,14,731,8,NA,NA,NA,NA,0
2187,"Milieu",1,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,10.99,2,"0","0","1",0,1,NA,NA,NA,NA,NA,2,122,2,0
2194,"Gardien de But",6,"Congo","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34.02,1,"0","0","0",1,0,NA,1,90,1,NA,NA,NA,NA,1
2197,"Milieu",4,"France","aucun","aucun",0,0,12.88,12.88,13.88,12.88,13.88,13.88,NA,11.87,11.87,11.87,2e-05,12.25,4,"0","1","1",1,0,NA,2,56,1,NA,NA,NA,NA,0
2222,"Attaquant",3,"Algérie","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00167,16.21,3,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2240,"Milieu",9,"France","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00058,35.28,3,"0","0","1",1,0,NA,3,181,2,NA,NA,NA,NA,0
2248,"Milieu",8,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,19.85,1,"0","0","1",1,0,NA,2,131,2,NA,NA,NA,NA,0
2249,"Defenseur",1,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",1,0,NA,11.52,14.27,11.52,15,15,14.27,11.51,11.52,8.76,0.00023,12.32,3,"0","1","1",1,1,NA,8,417,4,NA,3,163,2,0
2260,"Attaquant",2,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.15,2,"0","1","1",1,0,NA,6,322,3,NA,NA,NA,NA,0
2269,"Milieu",3,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,14.46,14.92,15.3,14.92,15.48,15.48,15.3,15.61,15.61,14.46,0.00012,9.11,2,"1","0","1",1,0,NA,5,319,3,NA,NA,NA,NA,0
2296,"Milieu",2,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,17.61,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2305,"Milieu",6,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00047,13.32,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2341,"Defenseur",9,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,0,12.77,12.83,12.92,12.83,12.77,12.77,12.92,12.83,12.83,12.77,7e-05,10.61,1,"1","0","0",1,0,1,1,60,1,NA,NA,NA,NA,0
2344,"Defenseur",2,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,16.88,15.59,17.84,15.59,16.24,16.24,17.84,15.59,15.59,15.59,2e-05,9.96,3,"1","1","1",0,1,NA,NA,NA,NA,NA,3,222,2,0
2348,"Defenseur",8,"France","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0,11.78,10.93,11.56,10.93,10.93,10.93,11.56,10.93,10.93,11.78,0.00021,12.01,3,"1","0","0",1,0,NA,2,66,1,NA,NA,NA,NA,0
2352,"Milieu",7,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,11.4,3,"1","1","0",1,1,NA,6,284,3,1,12,393,3,0
2369,"Attaquant",2,"Cameroun","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,3,182,2,1
2372,"Attaquant",12,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136,19.12,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2412,"Defenseur",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011,37.62,1,"1","0","0",1,0,NA,7,354,3,NA,NA,NA,NA,1
2416,"Milieu",3,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2432,"Defenseur",2,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,24.12,1,"0","0","1",1,1,NA,12,942,11,NA,1,90,1,0
2439,"Milieu",9,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,6.63,16.67,16.67,16.67,16.19,16.19,16.67,14.66,14.66,NA,0.00028,10.99,2,"1","0","0",1,0,NA,2,90,1,NA,NA,NA,NA,0
2442,"Attaquant",1,"Madagascar","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00353,26.26,2,"0","0","1",1,0,NA,4,111,2,NA,NA,NA,NA,1
2446,"Defenseur",10,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","PEM - PEM PLOUFRAGAN",0,0,14.66,14.15,14.21,14.15,14.15,14.15,14.21,14.15,14.15,14.66,0.00025,10.2,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2464,"Attaquant",3,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2479,"Milieu",8,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,1,NA,13.74,13.93,13.74,13.49,13.49,13.93,13.74,13.74,13.02,0.00014,8.37,5,"1","1","1",1,1,NA,6,308,3,NA,2,113,2,0
2481,"Attaquant",3,"France","aucun","aucun",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0021,22.4,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2491,"Milieu",3,"France","CFM - LOSC LILLE ASSOCIATION","aucun",1,0,NA,13.55,13.55,13.55,NA,NA,13.55,13.55,13.55,NA,0.00026,16.91,1,"1","0","0",1,1,NA,5,181,2,1,11,552,7,0
2501,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. METZ","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"0","0","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
2504,"Defenseur",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,13,4,"1","1","1",1,0,NA,1,58,1,NA,NA,NA,NA,0
2518,"Defenseur",10,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2522,"Gardien de But",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2527,"Milieu",3,"France","aucun","aucun",0,1,NA,17.79,17.24,17.79,18.42,18.42,17.24,17.24,17.24,20,2e-04,9.28,2,"1","0","1",1,1,NA,2,89,1,NA,3,132,2,1
2532,"Defenseur",3,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,13.63,11.21,8.19,11.21,9.01,9.01,8.19,11.21,11.21,13.63,5e-05,10.99,2,"0","0","0",1,1,NA,5,268,3,NA,2,180,2,0
2560,"Milieu",6,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00253,65.79,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2566,"Gardien de But",2,"France","aucun","aucun",1,0,NA,13.83,13.83,13.83,14.38,14.38,13.83,13.83,13.83,NA,0,17.29,2,"0","0","1",1,0,NA,3,270,3,NA,NA,NA,NA,1
2576,"Defenseur",9,"Cameroun","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,11.81,11.81,NA,11.81,NA,NA,NA,11.81,11.81,11.81,2e-05,10.19,1,"0","0","0",1,0,NA,2,180,2,NA,NA,NA,NA,0
2583,"Milieu",8,"France","aucun","aucun",0,1,12.93,13.51,14.24,13.51,14.24,14.24,13.8,13.01,13.01,9.87,0.00052,8.05,3,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2586,"Milieu",3,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2595,"Defenseur",8,"Cap-Vert","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,NA,1,90,1,NA,NA,NA,NA,1
2604,"Milieu",5,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2605,"Defenseur",7,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,12.73,1,"0","0","1",1,1,NA,4,230,2,NA,2,180,2,0
2609,"Defenseur",7,"France","CFM - LOSC LILLE ASSOCIATION","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2612,"Milieu",8,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.5,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2616,"Defenseur",4,"Comores","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,18.44,18.44,18.44,18.44,18.44,18.44,NA,NA,NA,NA,0,12.49,1,"1","0","0",1,0,NA,3,174,2,NA,NA,NA,NA,0
2618,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM CLAIREFONTAINE",0,0,13.6,15.31,15.59,15.31,14.99,14.99,15.59,14.92,14.92,14.89,7e-05,12.09,3,"0","0","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
2632,"Attaquant",2,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2641,"Attaquant",3,"France","CFM - LOSC LILLE ASSOCIATION","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00485,74.91,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2651,"Defenseur",2,"France","CFM - CENTRE DE FORMATION PARIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-05,12.12,2,"1","0","0",1,0,NA,3,233,2,NA,NA,NA,NA,0
2663,"Milieu",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2670,"Attaquant",6,"Guadeloupe","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2671,"Defenseur",6,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,14.42,13.92,14.42,14.42,14.42,13.92,14.42,14.42,15.08,0.00012,10.68,3,"0","1","1",1,0,NA,6,434,5,NA,NA,NA,NA,0
2680,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,10.96,10.96,13.41,10.96,10.96,10.96,13.41,10.96,10.96,10.96,5e-04,10.58,3,"1","0","0",0,1,NA,NA,NA,NA,NA,1,71,1,0
2687,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2694,"Defenseur",8,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.45,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2713,"Defenseur",3,"France","aucun","aucun",0,0,18.28,18.28,18.28,18.28,18.28,18.28,NA,NA,NA,NA,0,10.8,2,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2728,"Attaquant",9,"France","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",0,0,NA,NA,NA,NA,10,10,NA,NA,NA,NA,9e-04,9.98,5,"1","1","0",1,0,NA,1,41,1,NA,NA,NA,NA,0
2737,"Gardien de But",5,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM PLOUFRAGAN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.3,2,"0","1","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
2741,"Milieu",3,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,135,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2747,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.57,2,"1","0","1",1,0,NA,7,358,4,NA,NA,NA,NA,0
2748,"Defenseur",11,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,27.13,1,"1","0","0",1,0,NA,1,46,1,NA,NA,NA,NA,0
2769,"Milieu",4,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,17.61,16.33,15.21,16.33,16.33,16.33,14.48,15.81,15.81,18.34,0.00015,10.8,1,"0","0","1",1,0,NA,5,173,2,NA,NA,NA,NA,0
2775,"Defenseur",3,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,16.42,17.74,16.42,14.91,14.91,15.72,14.1,14.1,NA,3e-05,10.56,2,"1","0","1",1,0,NA,2,134,1,NA,NA,NA,NA,0
2783,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","PEM - PEM DIJON",0,0,16.67,16.5,16.81,16.5,15.69,15.69,16.81,16.5,16.5,16.09,0,12.34,2,"0","0","1",1,1,NA,4,360,4,NA,1,90,1,0
2786,"Defenseur",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,15.06,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2795,"Defenseur",10,"France","aucun","PEM - PEM CASTELMAUROU",0,0,13.94,13,12.31,13,13.47,13.47,11.9,12.9,12.9,14.1,5e-05,13.22,4,"0","1","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
2797,"Defenseur",3,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,14.51,15.13,15.13,15.13,15.13,15.13,NA,NA,NA,NA,6e-05,7.39,3,"1","1","0",0,1,NA,NA,NA,NA,NA,6,387,3,1
2804,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2809,"Defenseur",5,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-04,27.55,3,"1","0","1",1,1,2,12,815,8,NA,7,449,4,1
2815,"Attaquant",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2819,"Attaquant",5,"Congo","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00037,27.38,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2824,"Attaquant",11,"France","aucun","PEM - PEM CLAIREFONTAINE",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00154,18.77,1,"1","0","0",1,0,NA,3,118,1,NA,NA,NA,NA,1
2827,"Defenseur",10,"France","CFM - LOSC LILLE ASSOCIATION","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36.95,1,"1","0","0",1,0,NA,7,439,6,NA,NA,NA,NA,0
2842,"Milieu",6,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,22.34,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2863,"Milieu",10,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,9.22,2,"0","1","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2882,"Attaquant",2,"France","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00075,8.85,2,"0","1","0",0,1,NA,NA,NA,NA,NA,4,180,2,1
2890,"Milieu",1,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00016,23.34,1,"0","0","1",1,0,NA,8,444,4,NA,NA,NA,NA,0
2893,"Defenseur",1,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,1,13.85,13.54,14.48,13.54,14.59,14.59,14.48,13.54,13.54,12.27,4e-05,11.15,4,"1","0","1",1,1,NA,10,527,6,NA,4,270,3,1
2896,"Attaquant",9,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,11.81,14.26,15.08,14.26,16.06,16.06,15.08,14.26,14.26,11.81,8e-05,9.15,5,"0","1","1",1,0,NA,2,110,1,NA,NA,NA,NA,0
2907,"Milieu",11,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,1,15.43,15.43,NA,15.43,15.43,15.43,NA,15.43,15.43,15.43,0.00017,10.36,2,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
2910,"Milieu",10,"Cameroun","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
2912,"Defenseur",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,12.9,12.41,11.54,12.41,12.98,12.98,11.91,12.75,12.75,13.85,7e-05,14.1,1,"0","1","0",0,1,NA,NA,NA,NA,NA,4,182,2,0
2917,"Milieu",5,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026,14.58,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
